genres,release_date,tags,specs,price,sentiment,metascore
"['Adventure', 'Casual', 'Indie']",2017-12-14,"['Adventure', 'Indie', 'Casual', 'Puzzle', 'Hand-drawn']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",14.99,Overwhelmingly Positive,83
"['Simulation', 'Strategy']",2005-01-21,"['Strategy', 'Simulation']","['Single-player', 'Includes level editor']",3.99,Mixed,58
"['Simulation', 'Strategy']",2017-12-20,"['Strategy', 'Simulation', 'Puzzle', 'Singleplayer', 'Physics', '2D', 'Building']","['Single-player', 'Steam Achievements', 'Full controller support']",9.99,Very Positive,78
"['Action', 'Strategy']",2003-10-21,"['Action', 'Strategy', 'Violent', 'World War II']",['Single-player'],9.99,Positive,75
"['Action', 'Strategy']",2002-03-28,"['Strategy', 'Action', 'RTS']",['Single-player'],5.99,Positive,67
"['Adventure', 'Casual', 'Indie', 'Simulation']",2017-12-15,"['Indie', 'Adventure', 'Simulation', 'Casual', 'Visual Novel', 'Dating Sim', 'Multiple Endings', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Mystery', 'Choices Matter', 'Romance', 'Story Rich', 'Parody', 'Anime', 'Comedy', 'Memes', 'Illuminati']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud']",9.99,Very Positive,76
"['Adventure', 'Indie', 'RPG']",2017-12-14,"['Story Rich', 'Great Soundtrack', 'Indie', 'Adventure', 'Singleplayer', 'Pixel Graphics', 'RPGMaker', 'RPG', '2D', 'Atmospheric', 'Visual Novel']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",9.99,Overwhelmingly Positive,82
['Adventure'],2017-12-12,"['Adventure', 'Great Soundtrack', 'Mythology', 'Story Rich', 'Singleplayer', 'Female Protagonist', 'Cult Classic', 'Classic', 'Action', 'Atmospheric', 'Open World', 'Colorful', 'Stylized', 'Action RPG', 'Fantasy', 'Anime', 'Remake', 'RPG', 'JRPG', 'Action-Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,Very Positive,93
"['Adventure', 'Indie', 'Strategy']",2017-12-08,"['Horror', 'First-Person', 'Singleplayer', 'Stealth', 'Strategy', 'Puzzle', 'Adventure', 'Difficult', 'Survival Horror', 'Action', 'Funny', 'Indie', 'Psychological Horror', 'Atmospheric', 'Comedy', 'FPS', 'Multiplayer', '1980s', 'Survival', 'Co-op']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",29.99,Mixed,40
"['Action', 'Racing']",2017-12-07,"['Racing', 'Action']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",9.99,Very Positive,76
['Action'],2017-10-26,"['Action', 'FPS', 'Gore', 'Violent', 'Alternate History', 'Singleplayer', 'First-Person', 'Shooter', 'Story Rich', 'World War II', 'Nudity', 'Atmospheric', 'Comedy', 'Sci-fi', 'Adventure', 'Stealth', 'Dystopian', 'Great Soundtrack', 'Illuminati', 'Open World']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",59.99,Mostly Positive,86
"['Action', 'Adventure', 'Indie', 'RPG']",2017-11-20,"['Action', 'RPG', 'Adventure', 'Indie', 'Female Protagonist', 'Anime', 'Match 3', 'Puzzle', 'Hand-drawn']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Steam Leaderboards']",19.99,Very Positive,80
"['Action', 'Adventure', 'RPG']",2017-11-14,"['RPG', 'Action', 'Adventure', 'Dungeon Crawler', 'Horror', 'Grid-Based Movement', 'First-Person', 'Atmospheric', 'Dark', 'Party-Based RPG', 'Exploration', 'Tactical', 'Puzzle', 'Difficult', 'Survival']","['Single-player', 'Steam Achievements', 'Partial Controller Support']",24.99,Mixed,65
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",2017-11-15,"['Free to Play', 'Naval', 'World War II', 'Simulation', 'Action', 'PvP', 'Massively Multiplayer', 'Online Co-Op', 'Multiplayer', 'Team-Based', 'Strategy', 'Tactical', 'Shooter', 'Realistic', 'Singleplayer', 'Arcade']","['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases']",0.0,Mostly Positive,81
['Adventure'],2017-04-20,"['Adventure', 'Story Rich', 'Puzzle', 'Atmospheric', 'Female Protagonist', 'Point & Click', 'Singleplayer', 'Great Soundtrack', 'Steampunk', 'Hidden Object', 'Controller', 'Third Person', 'Open World']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",29.99,Mixed,51
"['Simulation', 'Sports']",2017-11-09,"['Sports', 'Simulation', 'Soccer', 'Management', 'Football', 'Multiplayer', 'Strategy']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",49.99,Mixed,82
"['Action', 'Indie', 'RPG']",2017-11-07,"['RPG', 'Action', 'Indie', 'Card Game', 'Singleplayer', 'Rogue-like']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",29.99,Very Positive,80
['RPG'],2017-11-03,"['RPG', 'JRPG', 'Story Rich', 'Anime', 'Great Soundtrack', 'Singleplayer', 'Action RPG', 'Action', 'Nudity']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",49.99,Very Positive,69
"['Action', 'RPG']",2017-10-31,"['Action', 'RPG', 'Anime', 'JRPG', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",29.99,Very Positive,80
['Action'],2017-10-26,"['Action', 'FPS', 'Gore', 'Violent', 'Alternate History', 'Singleplayer', 'First-Person', 'Shooter', 'Story Rich', 'World War II', 'Nudity', 'Atmospheric', 'Comedy', 'Sci-fi', 'Adventure', 'Stealth', 'Dystopian', 'Great Soundtrack', 'Illuminati', 'Open World']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",59.99,Mostly Positive,86
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2017-10-18,"['Action', 'Indie', 'Rogue-like', 'Rogue-lite', 'Replay Value', 'Casual', 'Adventure', 'Simulation', 'RPG', 'Difficult', 'Procedural Generation', 'Pixel Graphics', 'Co-op']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,Mostly Positive,54
"['Simulation', 'Sports']",2017-10-17,"['Sports', 'Simulation', 'Wrestling', 'Fighting']","['Single-player', 'Multi-player', 'Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",59.99,Mixed,66
"['Simulation', 'Strategy']",2017-10-13,"['Strategy', 'Simulation', 'Management', 'RTS', 'Fantasy', 'Villain Protagonist', 'Economy', 'RPG', 'Comedy', 'Multiplayer']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",39.99,Very Positive,75
"['Action', 'Adventure']",2017-10-12,"['Horror', 'Survival Horror', 'Action', 'Violent', 'Psychological Horror', 'Adventure', 'Open World', 'Story Rich', 'Gore', 'Atmospheric', 'Third-Person Shooter', 'Third Person', 'Stealth', 'Singleplayer', 'Survival', 'Great Soundtrack', 'Zombies', 'Shooter', 'Dark', 'Puzzle']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",59.99,Very Positive,81
"['Simulation', 'Strategy']",2017-10-12,"['Strategy', 'Simulation', 'Turn-Based Strategy', 'Wargame', 'Rome', 'Turn-Based Tactics', 'Tactical', 'Turn-Based', 'Historical', 'Singleplayer', 'War', 'Replay Value', 'Level Editor', 'Multiplayer', 'Turn-Based Combat', 'Asynchronous Multiplayer']","['Single-player', 'Multi-player', 'Shared/Split Screen']",29.99,Very Positive,84
"['Adventure', 'Indie']",2017-10-05,"['Adventure', 'Walking Simulator', 'Indie', 'First-Person', 'Story Rich', 'Psychological', 'Atmospheric', 'Philisophical', 'Visual Novel', 'Horror', 'Puzzle']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",9.99,Mixed,46
"['Indie', 'Strategy']",2017-10-05,"['Strategy', 'Indie', 'Hex Grid', 'Board Game', 'Multiplayer', 'Classic', 'Asynchronous Multiplayer', 'Local Multiplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Turn Notifications']",24.99,Very Positive,66
"['Indie', 'RPG']",2017-10-03,"['RPG', 'Turn-Based Combat', 'Indie', 'Singleplayer', 'JRPG', 'Atmospheric', 'Crowdfunded', 'Fantasy', 'Great Soundtrack', 'Dungeon Crawler', 'Comic Book']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.68,Very Positive,79
"['Action', 'Indie', 'Sports']",2017-10-31,"['Indie', 'Sports', 'Violent', 'Action', 'Gore', 'Football', 'Funny']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",24.99,Very Positive,75
"['Action', 'Free to Play', 'Simulation', 'Strategy']",2017-09-29,"['Free to Play', 'Strategy', 'Simulation', 'Action', 'Space', 'Multiplayer', 'Team-Based']","['Online Multi-Player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",0.0,Mostly Positive,86
"['Action', 'Indie']",2017-09-29,"['Difficult', 'Cartoon', 'Platformer', 'Great Soundtrack', 'Hand-drawn', 'Co-op', '2D', 'Indie', 'Local Co-Op', 'Action', 'Cartoony', 'Retro', 'Bullet Hell', 'Multiplayer', ""Shoot 'Em Up"", 'Side Scroller', 'Colorful', 'Singleplayer', 'Funny', 'Atmospheric']","['Single-player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",19.99,Overwhelmingly Positive,88
"['Action', 'Strategy']",2017-09-28,"['Strategy', 'Fantasy', 'RTS', 'Action', 'Multiplayer', 'Grand Strategy', 'Turn-Based Strategy', 'Games Workshop', 'Turn-Based', 'Singleplayer', 'War', 'Dinosaurs', 'Atmospheric', 'Dark Fantasy', 'Story Rich', 'Tactical', 'Real Time Tactics', 'Warhammer 40K', 'Sexual Content', 'Great Soundtrack']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards']",59.99,Very Positive,86
"['Action', 'Adventure', 'Indie']",2017-09-26,"['Adventure', 'Action', 'Indie', 'Singleplayer', 'Open World', 'Puzzle', 'Platformer', 'Exploration', 'Puzzle-Platformer', 'Metroidvania', '3D Platformer', 'Controller', 'Atmospheric']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",19.99,Very Positive,77
"['Action', 'Adventure', 'RPG']",2017-09-26,"['Action', 'World War II', 'FPS', 'Multiplayer', 'Co-op', 'Shooter', 'Violent', 'Gore', 'First-Person', 'Adventure', 'Stealth', 'Heist', 'RPG', 'Singleplayer', 'Comedy', 'Great Soundtrack', 'Memes', 'Open World', 'Illuminati', 'Atmospheric']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",39.99,Mixed,53
"['Action', 'Indie', 'RPG']",2017-09-21,"['Action', 'RPG', 'Indie', 'Rogue-like', 'Rogue-lite']","['Single-player', 'Full controller support']",14.99,Positive,50
"['Action', 'Adventure', 'Free to Play', 'Indie']",2017-09-22,"['Action', 'Adventure', 'Free to Play', 'Multiplayer', 'Shooter', 'Co-op', 'Violent', 'Online Co-Op', 'Third-Person Shooter', 'PvP', 'Tactical', 'Sci-fi', 'PvE', 'Futuristic', 'Third Person', 'Difficult', 'Team-Based', 'Strategy', 'Parkour', 'Funny']","['Single-player', 'Online Multi-Player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud']",0.0,Mixed,54
"['Action', 'Adventure', 'Indie']",2017-09-22,"['Adventure', 'Action', 'Indie', 'Metroidvania', 'Platformer', 'Steampunk', '2D', 'Female Protagonist', 'Mining', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,Overwhelmingly Positive,85
"['Adventure', 'Indie']",2017-09-21,"['Adventure', 'Indie', 'Point & Click', 'Great Soundtrack']",['Single-player'],19.99,Very Positive,78
"['Simulation', 'Strategy']",2017-09-21,"['Strategy', 'Simulation', '4X']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']",9.99,Mostly Positive,83
"['Casual', 'Indie']",2017-09-21,"['Indie', 'Casual', 'Interactive Fiction', 'Great Soundtrack', 'Singleplayer', 'Detective', 'Puzzle', 'Short', 'Story Rich', 'Narration', 'Mystery']","['Single-player', 'Steam Achievements']",2.99,Very Positive,73
"['Action', 'Indie']",2017-09-20,"['Indie', 'Action', 'Retro', 'Arcade', '2D', 'Great Soundtrack', 'Difficult', ""Shoot 'Em Up"", 'Co-op', 'Local Multiplayer', 'GameMaker', 'Funny', 'Co-op Campaign', 'Fast-Paced', 'Hidden Object']","['Single-player', 'Local Multi-Player', 'Co-op', 'Local Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",19.99,Positive,82
"['Simulation', 'Sports']",2017-09-14,"['Sports', 'Basketball', 'Simulation', 'Multiplayer', 'Gambling', 'Singleplayer', 'Memes', 'Casual', 'Funny']","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",59.99,Mostly Negative,87
"['Adventure', 'RPG', 'Strategy']",2017-09-14,"['RPG', 'Co-op', 'Turn-Based', 'Fantasy', 'Story Rich', 'Adventure', 'Open World', 'Strategy', 'Character Customization', 'Turn-Based Combat', 'Singleplayer', 'Multiplayer', 'CRPG', 'Great Soundtrack', 'Atmospheric', 'Isometric', 'Turn-Based Tactics', 'Party-Based RPG', 'Indie', 'Female Protagonist']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",44.99,Very Positive,93
"['Action', 'Casual', 'Indie', 'Strategy']",2017-09-12,"['Strategy', 'RTS', 'Indie', 'Action', 'Multiplayer', 'Pixel Graphics', 'Casual', '2D', 'Competitive', 'Great Soundtrack', 'Controller', 'Singleplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",19.99,Very Positive,80
['Adventure'],2017-09-07,"['Anime', 'Female Protagonist', 'Visual Novel', 'Adventure', 'Horror', 'Violent', 'Gore', 'Detective', 'Point & Click', 'Mystery', 'Psychological Horror', 'Story Rich', 'Atmospheric', 'Singleplayer', 'Choices Matter']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",17.99,Very Positive,70
"['Adventure', 'Indie']",2017-09-07,"['Adventure', 'Indie', 'Music', 'Surreal', 'Stylized', 'Post-apocalyptic', 'Sci-fi', 'Puzzle', 'Cyberpunk', 'Singleplayer']","['Single-player', 'Partial Controller Support']",9.99,Positive,55
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']",2001-06-06,"['Early Access', 'Free to Play', 'World War II', 'Massively Multiplayer', 'Action', 'Simulation', 'Strategy', 'Multiplayer', 'Indie', 'FPS', 'Open World', 'Shooter', 'Realistic', 'War', 'Military', 'Singleplayer', 'First-Person']","['Multi-player', 'Online Multi-Player', 'MMO']",0.0,Mixed,73
"['Adventure', 'Indie']",2017-09-21,"['Adventure', 'Indie', 'Point & Click', 'Comedy', 'Villain Protagonist', 'Puzzle', 'Dark Humor', 'Singleplayer', 'Funny', 'Demons', 'Great Soundtrack', 'Third Person', '2D', 'Hand-drawn', 'Story Rich', 'Cartoony', 'Atmospheric', 'Hidden Object']","['Single-player', 'Steam Achievements']",14.99,Very Positive,68
"['Adventure', 'Indie']",2017-08-31,"['Indie', 'Adventure', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Singleplayer', 'Romance', 'Drama', 'Casual', 'Relaxing', 'Choices Matter', 'RPG', 'Time Travel', 'Point & Click', 'Cinematic', 'Walking Simulator', 'Third Person']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",19.99,Very Positive,75
['Strategy'],2017-08-31,"['Strategy', 'Space', 'Sci-fi', 'Singleplayer', 'Turn-Based', 'Turn-Based Strategy', 'Turn-Based Tactics', 'War', 'Simulation', 'Turn-Based Combat', 'Multiplayer', 'Tactical', 'Replay Value', 'Atmospheric', '4X', 'Great Soundtrack', 'Controller']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",39.99,Mostly Positive,77
"['Action', 'Adventure']",2017-08-31,"['Story Rich', 'Choices Matter', 'Great Soundtrack', 'Female Protagonist', 'Atmospheric', 'Episodic', 'Singleplayer', 'Adventure', 'Choose Your Own Adventure', 'Third Person', 'Multiple Endings', 'Mystery', 'Drama', 'Action', 'Indie', 'Walking Simulator', 'Point & Click', 'Psychological Horror', 'Memes', 'Time Travel']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",16.99,Overwhelmingly Positive,79
"['Action', 'Adventure', 'Indie']",2017-08-29,"['Fighting', 'Action', 'Martial Arts', 'Multiplayer', 'PvP', 'Adventure', 'Open World', 'Indie', 'PvE', 'RPG', 'Online Co-Op', 'MMORPG', 'Singleplayer', 'Difficult', 'Co-op', 'Massively Multiplayer', 'Swordplay', 'Character Customization', 'Strategy', 'Atmospheric']","['Single-player', 'Online Multi-Player', 'Online Co-op', 'Steam Achievements', 'Full controller support']",29.99,Mixed,75
"['Action', 'Adventure', 'Casual']",2017-08-29,"['Great Soundtrack', '2D', 'Platformer', 'Retro', 'Classic', 'Pixel Graphics', 'Fast-Paced', 'Colorful', 'Adventure', 'Action', 'Side Scroller', 'Singleplayer', 'Family Friendly', 'Local Co-Op', 'Casual', 'Arcade', 'Multiplayer', 'Action-Adventure', 'Cartoony', 'Remake']","['Single-player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",19.99,Very Positive,84
"['Racing', 'Simulation', 'Sports']",2017-08-24,"['Racing', 'Sports', 'Simulation', 'Multiplayer', 'Realistic', 'Driving', 'Singleplayer', 'Co-op', 'Strategy', 'Action', 'Free to Play']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",59.99,Very Positive,89
"['Indie', 'Simulation', 'Strategy']",2017-08-21,"['Strategy', 'Multiplayer', 'Pixel Graphics', 'Online Co-Op', 'Co-op', '2D', 'Crafting', 'Indie', 'Singleplayer', 'Simulation', 'Sandbox', 'Stealth', 'Local Co-Op', 'Character Customization', 'Funny', 'Action', 'Puzzle', 'Open World', 'Difficult', 'Split Screen']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",19.99,Mostly Positive,74
